price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,fuelType,brand,notRepairedDamage
2150,kombi,2001,manuell,60,polo,150000,benzin,volkswagen,nein
2999,kleinwagen,2006,manuell,68,aygo,150000,benzin,Other,nein
5600,limousine,2016,automatik,116,golf,20000,benzin,volkswagen,nein
8100,coupe,2004,manuell,192,rx_reihe,50000,benzin,Other,nein
650,coupe,1996,automatik,102,3er,150000,benzin,bmw,nein
6800,limousine,2002,automatik,272,7er,150000,benzin,bmw,nein
4350,kleinwagen,2009,manuell,65,andere,80000,benzin,fiat,nein
1800,limousine,1979,manuell,65,andere,125000,benzin,Other,nein
3300,coupe,2006,manuell,150,andere,150000,diesel,Other,nein
6999,andere,2008,manuell,120,andere,150000,diesel,peugeot,nein
2990,kombi,2008,manuell,0,octavia,150000,diesel,Other,nein
1950,limousine,2001,manuell,125,vectra,150000,benzin,opel,nein
9500,kleinwagen,2002,manuell,125,lupo,90000,benzin,volkswagen,nein
5350,bus,2006,manuell,105,touran,150000,diesel,volkswagen,nein
26500,suv,2010,manuell,170,q5,70000,diesel,audi,nein
13990,suv,2011,manuell,163,kuga,150000,diesel,ford,nein
2900,limousine,2018,manuell,0,mondeo,150000,diesel,ford,nein
500,limousine,2016,automatik,75,golf,150000,benzin,volkswagen,nein
15550,kleinwagen,2013,manuell,122,a1,20000,benzin,audi,nein
12499,kombi,2009,manuell,120,a4,150000,diesel,audi,nein
1600,limousine,1996,manuell,193,5er,150000,benzin,bmw,nein
39500,cabrio,2010,automatik,387,e_klasse,50000,benzin,mercedes_benz,nein
6315,limousine,2016,manuell,0,corsa,150000,benzin,opel,nein
8500,limousine,2007,manuell,177,a3,150000,diesel,audi,nein
11450,limousine,1978,automatik,0,andere,150000,benzin,Other,nein
16400,limousine,2012,automatik,140,golf,40000,diesel,volkswagen,nein
1200,kleinwagen,2002,manuell,83,jazz,150000,benzin,Other,ja
600,kleinwagen,2000,manuell,60,ibiza,125000,benzin,seat,nein
7500,limousine,1976,manuell,0,andere,150000,benzin,mercedes_benz,nein
2699,kleinwagen,2003,manuell,160,andere,150000,benzin,Other,nein
6315,kleinwagen,2001,manuell,0,twingo,150000,benzin,renault,nein
1300,limousine,2017,manuell,0,ka,90000,benzin,ford,nein
1190,kleinwagen,2009,manuell,75,golf,80000,benzin,renault,ja
3100,kleinwagen,2005,manuell,68,modus,125000,diesel,renault,nein
5300,kleinwagen,2010,manuell,86,corsa,100000,benzin,opel,nein
600,kleinwagen,2001,manuell,60,punto,150000,benzin,fiat,nein
550,kombi,1997,manuell,101,golf,150000,benzin,volkswagen,nein
6315,kombi,1997,manuell,60,polo,150000,benzin,volkswagen,nein
58500,limousine,2012,automatik,544,7er,50000,benzin,bmw,nein
76999,limousine,2014,automatik,310,andere,20000,benzin,Other,nein
18990,cabrio,2011,manuell,105,a3,40000,benzin,audi,nein
4990,kleinwagen,2006,manuell,95,punto,30000,benzin,fiat,nein
10299,suv,2010,manuell,110,yeti,125000,diesel,Other,nein
1299,limousine,1997,manuell,60,polo,150000,benzin,volkswagen,nein
21950,limousine,2010,automatik,292,e_klasse,80000,benzin,mercedes_benz,nein
17899,suv,2007,automatik,290,cayenne,150000,benzin,Other,nein
700,bus,2005,manuell,0,sharan,150000,benzin,volkswagen,ja
1000,limousine,1998,manuell,75,golf,150000,benzin,volkswagen,nein
5500,limousine,2017,automatik,140,a4,150000,benzin,audi,nein
4490,limousine,2004,manuell,105,golf,150000,diesel,volkswagen,nein
650,kleinwagen,1999,manuell,60,polo,150000,benzin,volkswagen,nein
10790,limousine,2006,automatik,150,e_klasse,150000,diesel,mercedes_benz,nein
650,limousine,1991,manuell,75,andere,150000,benzin,Other,nein
1200,limousine,1996,manuell,0,golf,150000,benzin,mercedes_benz,nein
3399,limousine,2007,manuell,60,fiesta,90000,benzin,ford,nein
4790,kleinwagen,2009,manuell,69,cuore,50000,benzin,Other,nein
6315,coupe,2000,manuell,101,astra,150000,benzin,opel,ja
6850,kombi,2007,automatik,163,3er,150000,diesel,bmw,nein
16900,coupe,2013,manuell,177,a5,150000,diesel,audi,nein
699,kleinwagen,1995,manuell,90,tigra,150000,benzin,opel,nein
5500,kombi,2003,automatik,116,3er,125000,lpg,bmw,nein
14500,kombi,2009,automatik,150,3er,150000,benzin,bmw,nein
899,limousine,1999,manuell,131,focus,150000,benzin,ford,nein
2490,limousine,2018,manuell,0,golf,125000,benzin,Other,nein
3000,limousine,2000,manuell,101,golf,150000,benzin,volkswagen,nein
1500,kombi,1999,manuell,125,a4,150000,benzin,audi,nein
5490,cabrio,1998,manuell,193,andere,125000,benzin,mercedes_benz,nein
3950,cabrio,1988,manuell,0,3er,150000,benzin,bmw,nein
3990,kleinwagen,2006,manuell,77,jazz,100000,benzin,Other,nein
8500,limousine,2008,manuell,110,golf,150000,diesel,volkswagen,nein
6700,limousine,2011,manuell,73,2_reihe,20000,benzin,peugeot,nein
10500,limousine,2007,manuell,177,1er,150000,diesel,bmw,nein
2200,coupe,2002,manuell,192,c_klasse,150000,benzin,mercedes_benz,ja
2299,kleinwagen,2001,manuell,75,polo,150000,benzin,volkswagen,nein
3750,limousine,2017,manuell,118,3er,150000,benzin,bmw,nein
4200,limousine,2017,manuell,102,golf,150000,benzin,volkswagen,nein
2800,kombi,2001,automatik,184,3er,150000,diesel,bmw,nein
11900,kombi,2008,manuell,120,clubman,70000,benzin,Other,nein
6315,kleinwagen,1995,manuell,45,corsa,150000,benzin,opel,nein
20900,limousine,2010,automatik,290,a6,125000,benzin,audi,nein
17200,cabrio,2011,manuell,184,cooper,20000,benzin,Other,nein
6315,kleinwagen,1996,automatik,60,corsa,150000,benzin,opel,ja
24999,cabrio,2004,manuell,241,andere,60000,benzin,Other,nein
8700,kombi,2009,manuell,140,caddy,150000,diesel,volkswagen,ja
13499,kombi,2009,automatik,160,insignia,100000,diesel,opel,nein
10200,kleinwagen,2011,manuell,75,polo,70000,diesel,volkswagen,nein
4000,suv,1995,automatik,211,grand,150000,benzin,Other,nein
6300,limousine,2008,manuell,80,golf,125000,benzin,volkswagen,nein
1200,limousine,2000,manuell,117,andere,150000,benzin,Other,nein
31490,bus,2013,manuell,140,transporter,40000,diesel,volkswagen,nein
4600,kombi,2000,automatik,231,x_reihe,150000,benzin,bmw,nein
7950,kombi,2007,automatik,197,3er,150000,diesel,bmw,nein
1250,kleinwagen,2000,manuell,50,lupo,150000,benzin,volkswagen,nein
3480,bus,1997,manuell,102,transporter,150000,diesel,volkswagen,nein
3600,cabrio,2003,manuell,110,mx_reihe,150000,benzin,Other,nein
1390,coupe,1994,manuell,102,3er,60000,benzin,bmw,nein
3500,bus,2011,manuell,135,doblo,150000,diesel,fiat,nein
2950,suv,1999,manuell,140,golf,150000,benzin,Other,nein
6500,limousine,2004,manuell,177,5er,150000,diesel,bmw,nein
2000,limousine,1990,manuell,0,3er,150000,benzin,bmw,nein
2999,limousine,1998,automatik,326,7er,150000,benzin,bmw,nein
11999,cabrio,2013,manuell,99,500,20000,benzin,fiat,nein
6400,limousine,2001,manuell,150,3er,150000,diesel,bmw,nein
2450,kleinwagen,2004,manuell,0,fabia,125000,benzin,Other,nein
2800,kleinwagen,2003,manuell,64,polo,90000,benzin,volkswagen,nein
1500,limousine,2016,manuell,101,focus,150000,benzin,ford,nein
700,limousine,1995,manuell,101,a4,150000,benzin,audi,ja
1000,kombi,2004,automatik,0,mondeo,150000,diesel,ford,ja
7899,kombi,2009,automatik,190,a6,150000,diesel,audi,ja
4000,limousine,2005,manuell,122,vectra,150000,benzin,opel,nein
2200,kombi,2000,manuell,118,3er,150000,benzin,bmw,nein
11000,limousine,2006,manuell,163,5er,150000,diesel,bmw,nein
8999,limousine,2004,automatik,420,phaeton,150000,lpg,volkswagen,nein
6600,kombi,2009,manuell,109,ceed,90000,benzin,Other,nein
4298,limousine,2008,manuell,86,andere,60000,benzin,Other,nein
12800,limousine,2008,automatik,230,golf,150000,benzin,volkswagen,nein
15400,limousine,2006,manuell,265,a3,125000,benzin,audi,nein
600,kleinwagen,1991,manuell,70,golf,150000,benzin,volkswagen,nein
9599,cabrio,2003,automatik,192,3er,100000,benzin,bmw,nein
600,kombi,2000,manuell,0,andere,150000,diesel,mercedes_benz,ja
11700,limousine,2011,manuell,140,astra,70000,benzin,opel,nein
1900,cabrio,1999,manuell,131,andere,150000,benzin,Other,nein
6315,kleinwagen,1996,manuell,45,polo,150000,benzin,volkswagen,ja
1050,limousine,1999,manuell,101,vectra,150000,benzin,opel,nein
6315,limousine,2004,manuell,0,passat,150000,benzin,volkswagen,nein
2900,limousine,2005,manuell,0,golf,150000,diesel,volkswagen,nein
4200,limousine,2000,manuell,165,a6,150000,benzin,audi,nein
13500,limousine,2009,manuell,177,1er,80000,diesel,bmw,nein
5850,kleinwagen,2006,manuell,90,one,125000,benzin,Other,nein
7900,limousine,2008,automatik,200,golf,125000,benzin,volkswagen,nein
1100,limousine,2000,manuell,90,almera,150000,benzin,Other,nein
4500,coupe,1991,manuell,107,golf,150000,benzin,volkswagen,nein
1600,kleinwagen,1999,manuell,101,a3,150000,benzin,audi,nein
1111,limousine,1994,manuell,100,astra,150000,benzin,opel,nein
6790,limousine,2008,automatik,140,superb,100000,diesel,Other,nein
5600,bus,2009,manuell,120,doblo,150000,diesel,fiat,nein
5000,coupe,2009,manuell,77,i_reihe,90000,benzin,Other,nein
5900,kleinwagen,2007,manuell,105,polo,150000,benzin,volkswagen,nein
3900,limousine,2004,manuell,150,3er,150000,diesel,bmw,nein
3100,kombi,2004,manuell,131,golf,150000,diesel,volkswagen,nein
6315,limousine,2000,manuell,0,corsa,150000,benzin,opel,nein
1099,kleinwagen,1997,manuell,90,corsa,150000,benzin,opel,nein
6315,limousine,1995,manuell,0,golf,150000,benzin,volkswagen,nein
2700,limousine,2003,manuell,90,almera,125000,benzin,Other,nein
6450,kombi,2004,automatik,177,e_klasse,150000,diesel,mercedes_benz,nein
1200,kombi,2004,manuell,75,2_reihe,150000,benzin,peugeot,nein
1900,kombi,2001,automatik,170,e_klasse,150000,benzin,mercedes_benz,nein
10999,bus,2014,manuell,75,andere,20000,diesel,fiat,nein
6750,bus,2006,automatik,109,b_klasse,150000,diesel,mercedes_benz,nein
6315,kleinwagen,1996,manuell,50,corsa,150000,benzin,opel,nein
4500,limousine,2003,manuell,140,a3,150000,diesel,audi,nein
22900,cabrio,2006,automatik,258,6er,60000,benzin,bmw,nein
3000,coupe,1990,manuell,218,3er,150000,benzin,bmw,nein
9200,kleinwagen,2011,manuell,98,one,90000,benzin,Other,nein
10490,kombi,2009,manuell,120,clubman,60000,benzin,Other,nein
1600,limousine,2018,manuell,75,golf,150000,benzin,volkswagen,nein
6315,limousine,2000,manuell,0,punto,150000,benzin,fiat,nein
1000,kombi,1997,manuell,101,passat,150000,benzin,volkswagen,nein
1950,limousine,2017,manuell,60,c3,125000,benzin,Other,nein
5500,limousine,2003,manuell,147,vectra,20000,benzin,opel,nein
2350,kombi,2001,automatik,170,c_klasse,150000,diesel,mercedes_benz,ja
6980,kleinwagen,2010,manuell,86,ibiza,70000,benzin,seat,nein
10900,kombi,2009,manuell,140,golf,150000,diesel,volkswagen,nein
6315,kleinwagen,1994,automatik,54,micra,150000,benzin,Other,ja
7700,bus,2008,manuell,115,sharan,150000,diesel,volkswagen,nein
1300,cabrio,1995,manuell,116,80,40000,benzin,audi,nein
600,kleinwagen,1997,manuell,60,1_reihe,150000,benzin,peugeot,nein
4000,kleinwagen,2003,manuell,125,corsa,150000,benzin,opel,ja
2000,kleinwagen,2005,manuell,75,andere,150000,benzin,peugeot,nein
12500,kombi,2009,manuell,140,insignia,60000,benzin,opel,nein
10500,limousine,2006,automatik,0,a6,150000,diesel,audi,nein
1777,kombi,2000,manuell,125,passat,150000,benzin,volkswagen,nein
13999,bus,2008,automatik,150,vito,150000,diesel,mercedes_benz,nein
8499,kombi,2009,automatik,160,insignia,150000,diesel,opel,nein
6315,limousine,1998,manuell,60,golf,150000,benzin,volkswagen,nein
2550,bus,2005,manuell,136,almera,150000,diesel,Other,nein
21500,coupe,2011,manuell,200,andere,20000,benzin,peugeot,nein
6315,andere,1998,manuell,90,3_reihe,150000,benzin,Other,ja
5888,kleinwagen,2008,manuell,69,500,80000,benzin,fiat,nein
3650,limousine,2006,manuell,88,clio,150000,diesel,renault,nein
19950,kombi,2011,manuell,136,a4,100000,diesel,audi,nein
1500,kleinwagen,1999,manuell,88,2_reihe,100000,benzin,peugeot,nein
11800,kombi,2007,automatik,197,5er,150000,diesel,bmw,nein
12900,limousine,2007,manuell,197,3er,150000,diesel,bmw,nein
1950,bus,2004,manuell,110,vito,150000,diesel,mercedes_benz,nein
6315,kombi,2003,manuell,75,golf,150000,benzin,opel,ja
15650,bus,2013,manuell,102,transporter,125000,diesel,volkswagen,nein
4799,kombi,2004,manuell,131,a4,150000,diesel,audi,nein
5300,limousine,2007,manuell,122,ceed,100000,benzin,Other,nein
750,limousine,2000,manuell,0,a_klasse,150000,benzin,mercedes_benz,nein
4500,bus,2006,manuell,105,altea,150000,diesel,seat,nein
9100,limousine,2009,manuell,102,a3,100000,benzin,audi,nein
3000,bus,2009,manuell,120,andere,150000,diesel,peugeot,ja
48900,cabrio,2006,manuell,355,911,80000,benzin,Other,nein
2500,limousine,2000,manuell,240,golf,150000,benzin,Other,nein
4900,kleinwagen,2008,manuell,60,corsa,90000,lpg,opel,nein
500,kleinwagen,1999,automatik,54,golf,90000,benzin,Other,nein
2650,kleinwagen,2000,automatik,104,golf,150000,benzin,volkswagen,nein
3000,bus,2006,manuell,90,transit,150000,diesel,ford,nein
4200,cabrio,2005,manuell,136,2_reihe,125000,benzin,peugeot,nein
13299,coupe,2006,manuell,218,3er,125000,benzin,bmw,nein
7450,limousine,2008,manuell,80,golf,60000,benzin,volkswagen,nein
6315,limousine,2016,manuell,105,3er,150000,benzin,bmw,nein
6315,limousine,1998,manuell,75,polo,150000,benzin,volkswagen,nein
3000,kleinwagen,2003,manuell,75,corsa,150000,diesel,opel,nein
2200,andere,2005,manuell,95,andere,150000,diesel,peugeot,nein
6315,kombi,1999,manuell,0,laguna,150000,benzin,renault,ja
2000,limousine,1995,manuell,0,calibra,100000,benzin,opel,nein
21800,limousine,2012,automatik,184,3er,90000,diesel,bmw,nein
4500,kleinwagen,2009,manuell,77,punto,90000,benzin,fiat,nein
2650,bus,2005,manuell,125,c_max,150000,benzin,ford,nein
6850,kombi,2006,manuell,122,3er,150000,benzin,bmw,nein
1950,bus,1994,manuell,68,transporter,150000,diesel,volkswagen,nein
2399,andere,2005,manuell,105,doblo,150000,diesel,fiat,nein
1650,bus,2002,manuell,60,kangoo,150000,diesel,renault,nein
2790,limousine,1999,manuell,150,5er,150000,benzin,bmw,nein
5850,bus,2001,manuell,160,sprinter,150000,diesel,mercedes_benz,nein
500,coupe,1998,manuell,102,3er,150000,benzin,bmw,nein
3600,kombi,2002,manuell,116,3er,150000,benzin,bmw,nein
7999,kombi,2006,automatik,185,v70,150000,diesel,Other,nein
1779,kombi,2004,manuell,125,astra,150000,benzin,opel,ja
2999,cabrio,1999,automatik,136,slk,150000,benzin,mercedes_benz,nein
6315,kleinwagen,2000,manuell,75,fiesta,150000,benzin,ford,nein
500,kleinwagen,1997,manuell,75,ibiza,125000,benzin,seat,nein
6315,limousine,1995,manuell,125,a4,150000,benzin,audi,ja
3900,bus,2002,manuell,90,andere,150000,diesel,opel,nein
990,kleinwagen,2000,manuell,60,1_reihe,150000,benzin,peugeot,nein
9299,kombi,2007,manuell,170,a4,150000,diesel,audi,nein
5500,cabrio,2000,automatik,154,andere,150000,benzin,Other,ja
3700,kombi,2003,automatik,84,astra,70000,benzin,opel,ja
4690,cabrio,1994,manuell,115,80,125000,benzin,audi,nein
3000,limousine,2009,manuell,0,niva,40000,benzin,Other,nein
8800,suv,2007,manuell,129,grand,150000,diesel,Other,nein
6315,kleinwagen,2001,manuell,60,polo,150000,benzin,volkswagen,nein
6315,limousine,1999,automatik,86,golf,150000,benzin,mercedes_benz,ja
4850,limousine,2004,manuell,170,s60,150000,benzin,Other,nein
9990,kombi,2009,manuell,122,golf,100000,benzin,volkswagen,nein
8500,limousine,2007,manuell,105,beetle,70000,diesel,volkswagen,nein
6315,limousine,2006,automatik,0,golf,150000,diesel,audi,nein
4990,kleinwagen,2005,manuell,75,polo,90000,benzin,volkswagen,nein
8999,bus,2008,manuell,0,caddy,150000,diesel,volkswagen,nein
6315,kleinwagen,1997,manuell,54,corsa,20000,benzin,opel,ja
2000,limousine,1979,manuell,34,kaefer,50000,benzin,volkswagen,nein
6315,kleinwagen,1995,manuell,45,corsa,150000,benzin,opel,ja
1800,kombi,2000,manuell,141,ptcruiser,150000,benzin,Other,nein
8800,kombi,2007,manuell,163,3er,150000,diesel,bmw,nein
27300,suv,2014,manuell,160,tiguan,30000,benzin,volkswagen,nein
3200,kleinwagen,2004,manuell,90,astra,150000,benzin,opel,nein
4999,limousine,1997,manuell,170,5er,100000,benzin,bmw,nein
3350,kleinwagen,2003,manuell,90,one,150000,benzin,Other,nein
1999,cabrio,1991,manuell,116,mx_reihe,150000,benzin,Other,nein
600,kleinwagen,1996,manuell,54,twingo,150000,benzin,renault,nein
18900,kombi,2013,manuell,140,transit,40000,diesel,ford,nein
1400,limousine,2003,manuell,116,focus,150000,diesel,ford,nein
650,kleinwagen,1997,manuell,75,andere,125000,benzin,Other,nein
1900,bus,1994,manuell,78,golf,150000,diesel,volkswagen,nein
1100,kombi,1997,manuell,122,c_klasse,150000,benzin,mercedes_benz,nein
6315,kombi,1994,manuell,143,5er,150000,diesel,bmw,nein
3500,cabrio,2003,manuell,109,2_reihe,125000,benzin,peugeot,nein
6499,limousine,2007,automatik,95,a_klasse,90000,benzin,mercedes_benz,nein
2500,limousine,2017,manuell,95,punto,150000,benzin,fiat,nein
6315,kleinwagen,1995,manuell,75,golf,150000,benzin,volkswagen,nein
34900,limousine,2014,automatik,190,a6,30000,diesel,audi,nein
6315,limousine,2002,manuell,147,vectra,150000,benzin,opel,nein
6315,limousine,1999,manuell,58,golf,150000,benzin,renault,ja
6300,bus,2004,manuell,170,touran,150000,diesel,volkswagen,nein
1250,kombi,1997,manuell,44,polo,100000,benzin,volkswagen,nein
1400,kleinwagen,2002,manuell,80,fiesta,150000,benzin,ford,nein
6500,limousine,1990,manuell,0,transporter,40000,benzin,volkswagen,nein
1400,kombi,2004,manuell,136,c5,150000,benzin,Other,nein
3510,bus,2007,manuell,120,zafira,150000,diesel,opel,nein
8000,kleinwagen,2008,manuell,150,2_reihe,125000,benzin,peugeot,nein
6315,kombi,1997,manuell,79,scenic,150000,benzin,renault,ja
5400,kombi,2001,automatik,0,a4,150000,benzin,audi,nein
18100,limousine,2010,automatik,136,e_klasse,150000,diesel,mercedes_benz,nein
690,kombi,1997,manuell,101,vectra,150000,benzin,opel,nein
8800,kombi,2008,automatik,197,5er,150000,diesel,bmw,ja
950,kombi,1999,manuell,0,bora,150000,benzin,volkswagen,nein
1500,limousine,2015,manuell,0,andere,150000,benzin,Other,nein
6315,kleinwagen,2000,manuell,59,fiesta,150000,benzin,ford,nein
2050,kombi,1999,automatik,224,golf,150000,benzin,mercedes_benz,nein
16900,suv,2007,automatik,355,x_reihe,70000,benzin,bmw,nein
3790,cabrio,1995,manuell,192,3er,150000,benzin,bmw,nein
6315,limousine,1990,manuell,0,golf,150000,benzin,Other,nein
4999,limousine,2000,automatik,184,7er,150000,diesel,bmw,nein
4200,kombi,2005,manuell,105,astra,150000,benzin,opel,nein
6315,limousine,2000,manuell,0,alhambra,100000,benzin,seat,nein
12990,limousine,2007,automatik,190,a4,150000,diesel,audi,nein
1856,limousine,2017,manuell,75,agila,150000,benzin,opel,nein
1200,limousine,1998,manuell,110,a4,150000,diesel,audi,nein
799,kleinwagen,1998,manuell,0,golf,150000,benzin,ford,nein
3900,kleinwagen,2003,manuell,80,fiesta,80000,benzin,ford,nein
2300,bus,2004,manuell,109,berlingo,150000,benzin,Other,nein
1190,kleinwagen,2003,manuell,75,corsa,150000,diesel,opel,ja
2200,limousine,2002,manuell,116,c_klasse,150000,diesel,mercedes_benz,nein
599,kleinwagen,1999,automatik,54,fortwo,150000,benzin,Other,nein
32500,suv,2010,automatik,306,x_reihe,125000,diesel,bmw,nein
2950,kombi,2003,manuell,101,golf,150000,diesel,volkswagen,nein
2490,kleinwagen,2009,manuell,54,panda,125000,benzin,fiat,nein
900,kleinwagen,1999,manuell,60,polo,150000,benzin,volkswagen,nein
2750,kombi,2004,manuell,0,touran,150000,diesel,volkswagen,nein
2000,bus,2002,manuell,64,caddy,90000,diesel,volkswagen,nein
500,limousine,2000,manuell,115,passat,100000,benzin,volkswagen,nein
4999,limousine,2017,manuell,105,caddy,150000,benzin,volkswagen,nein
4000,suv,1978,manuell,0,andere,150000,benzin,ford,nein
14900,kombi,2010,manuell,110,caddy,150000,diesel,volkswagen,nein
6990,limousine,2007,manuell,116,1er,100000,benzin,bmw,nein
4800,limousine,2018,manuell,0,swift,125000,benzin,Other,nein
1000,limousine,2002,manuell,0,andere,150000,benzin,Other,nein
500,kleinwagen,1999,manuell,55,micra,150000,benzin,Other,ja
20499,bus,2011,automatik,170,sharan,150000,diesel,volkswagen,nein
2850,kleinwagen,2003,manuell,54,polo,125000,benzin,volkswagen,nein
600,limousine,2000,manuell,102,v40,150000,benzin,Other,nein
6315,limousine,2015,manuell,0,golf,5000,benzin,Other,nein
850,kleinwagen,1999,manuell,57,seicento,150000,benzin,fiat,nein
14700,coupe,2010,automatik,211,scirocco,125000,benzin,volkswagen,nein
6315,kombi,1998,manuell,90,golf,150000,benzin,Other,ja
750,limousine,2000,manuell,0,focus,150000,benzin,ford,nein
7700,bus,2001,manuell,151,transporter,150000,diesel,volkswagen,nein
2100,kleinwagen,2005,manuell,58,clio,100000,benzin,renault,nein
6315,limousine,2016,manuell,80,astra,5000,benzin,opel,nein
